280	27.101273ms
281	27.676857ms
282	27.266921ms
283	27.239874ms
284	28.276158ms
285	27.447104ms
286	27.347821ms
287	27.102565ms
288	27.405412ms
289	27.808719ms
290	28.043635ms
291	27.870137ms
292	27.810226ms
293	28.576748ms
294	27.573255ms
295	27.726428ms
296	27.667893ms
297	27.897205ms
298	27.976336ms
299	27.884975ms
300	27.799916ms
301	27.395952ms
302	30.521673ms
303	29.570786ms
304	30.086395ms
305	28.676099ms
306	31.471027ms
307	28.735408ms
308	28.686781ms
309	27.847716ms
310	27.664988ms
311	28.038056ms
312	28.438205ms
313	27.921913ms
314	28.376996ms
315	28.316904ms
316	28.199939ms
317	27.962772ms
318	27.964037ms
319	27.995051ms
320	28.473077ms
321	28.124571ms
322	28.768211ms
323	31.057367ms
324	29.473881ms
325	30.933315ms
326	31.256777ms
327	31.423473ms
328	30.240927ms
329	28.545015ms
330	28.125849ms
331	28.848973ms
332	28.7391ms
333	28.682657ms
334	28.832288ms
335	28.963494ms
336	28.401577ms
337	28.386769ms
338	28.696351ms
339	30.898844ms
340	31.109985ms
341	29.216615ms
342	31.663392ms
343	28.986245ms
344	28.608296ms
345	28.864208ms
346	29.523427ms
347	32.584091ms
348	28.981438ms
349	43.262305ms
350	50.249466ms
351	29.051324ms
352	32.984026ms
353	29.251331ms
354	29.624812ms
355	29.293138ms
356	30.040554ms
357	29.243111ms
358	29.235669ms
359	32.180361ms
360	30.012558ms
361	33.2223ms
362	29.518213ms
363	30.279354ms
364	33.210942ms
365	32.633137ms
366	29.392761ms
367	30.177421ms
368	30.324183ms
369	32.872102ms
370	33.167286ms
371	30.179087ms
372	33.238665ms
373	32.817279ms
374	30.671485ms
375	33.612685ms
376	29.772662ms
377	29.690832ms
378	29.771925ms
379	30.026126ms
380	30.012915ms
381	30.154563ms
382	29.727071ms
383	30.373205ms
384	29.870474ms
385	30.018564ms
386	29.890705ms
387	29.855139ms
388	31.714631ms
389	32.93596ms
390	31.594457ms
391	30.612827ms
392	30.065759ms
393	30.410858ms
394	30.203255ms
395	30.211835ms
396	33.26028ms
397	30.976307ms
398	34.959057ms
399	32.274214ms
400	30.576643ms
401	31.022844ms
402	29.905361ms
403	43.957178ms
404	41.047988ms
405	30.71275ms
406	30.998052ms
407	33.141423ms
408	33.608535ms
409	30.752309ms
410	31.811793ms
411	32.676135ms
412	30.799883ms
413	30.322065ms
414	30.740879ms
415	30.763183ms
416	30.683624ms
417	32.689792ms
418	36.786681ms
419	44.650927ms
420	31.641375ms
421	31.094454ms
422	34.679375ms
423	30.832439ms
424	32.120119ms
425	31.043725ms
426	34.959733ms
427	30.986101ms
428	31.565261ms
429	31.341833ms
430	31.495752ms
431	31.929982ms
432	32.449583ms
433	34.623089ms
434	32.667713ms
435	30.884083ms
436	31.356117ms
437	31.10694ms
438	30.964422ms
439	30.64767ms
440	30.925953ms
441	31.385946ms
442	31.471395ms
443	31.884458ms
444	31.167875ms
445	31.540292ms
446	32.46916ms
447	34.707919ms
448	32.05596ms
449	32.375307ms
450	31.780301ms
451	32.671676ms
452	31.429308ms
453	31.428651ms
454	31.755376ms
455	32.069105ms
456	31.743847ms
457	36.351599ms
458	32.422634ms
459	31.725508ms
460	31.934993ms
461	32.190909ms
462	35.33244ms
463	32.575648ms
464	32.852689ms
465	37.377137ms
466	37.964214ms
467	33.593879ms
468	34.139807ms
469	32.414881ms
470	34.814449ms
471	35.976397ms
472	33.166593ms
473	32.498547ms
474	32.377523ms
475	45.154689ms
476	40.888835ms
477	32.471631ms
478	32.60485ms
479	32.56755ms
480	33.80937ms
481	35.231605ms
482	36.627273ms
483	32.719852ms
484	32.649682ms
485	32.099537ms
486	31.984418ms
487	32.379316ms
488	32.569087ms
489	32.670127ms
490	32.961591ms
491	32.385163ms
492	33.207753ms
493	32.402847ms
494	33.763439ms
495	32.725142ms
496	32.749258ms
497	35.601836ms
498	37.895554ms
499	33.581646ms
500	41.346287ms
501	41.224503ms
502	32.81855ms
503	33.727313ms
504	33.579346ms
505	33.369501ms
506	33.161127ms
507	44.55835ms
508	39.957787ms
509	34.496176ms
510	33.4189ms
511	33.129359ms
512	32.907507ms
513	32.816711ms
514	33.4508ms
515	34.209987ms
516	36.140611ms
517	33.901562ms
518	33.814959ms
519	33.788365ms
520	34.023654ms
521	33.940494ms
522	33.622376ms
523	34.328227ms
524	33.776611ms
525	33.827697ms
526	35.031607ms
527	33.879845ms
528	33.975253ms
529	33.747039ms
530	33.550203ms
531	34.020246ms
532	34.140254ms
533	34.308514ms
534	34.081334ms
535	34.200097ms
536	33.502882ms
537	33.765137ms
538	34.244483ms
539	34.652768ms
540	33.974889ms
541	34.788295ms
542	34.125437ms
543	33.89659ms
544	33.688665ms
545	34.296499ms
546	49.82729ms
547	42.698788ms
548	34.807006ms
549	34.419307ms
550	34.474329ms
551	35.516175ms
552	36.020731ms
553	37.799362ms
554	37.454673ms
555	34.527979ms
556	34.27292ms
557	34.070172ms
558	34.483693ms
559	35.084159ms
560	35.011761ms
561	34.680995ms
562	34.665503ms
