242	31.143703ms
243	31.941285ms
244	30.681885ms
245	31.33116ms
246	31.387354ms
247	31.980192ms
248	31.670551ms
249	31.174292ms
250	31.628357ms
251	31.366383ms
252	31.15255ms
253	31.387645ms
254	31.326335ms
255	31.64541ms
256	37.970615ms
257	39.885267ms
258	37.305384ms
259	30.505399ms
260	26.938934ms
261	34.91216ms
262	36.774477ms
263	36.439629ms
264	30.712689ms
265	27.545348ms
266	33.119415ms
267	36.395952ms
268	29.928732ms
269	30.265374ms
270	31.106761ms
271	30.54494ms
272	31.755651ms
273	31.843938ms
274	30.460317ms
275	30.57192ms
276	30.722045ms
277	38.382662ms
278	48.928517ms
279	37.744201ms
280	38.043551ms
281	30.884158ms
282	30.582202ms
283	30.82304ms
284	29.699427ms
285	27.949562ms
286	28.516215ms
287	38.201421ms
288	45.13658ms
289	33.180148ms
290	33.425395ms
291	34.238192ms
292	33.58132ms
293	33.391112ms
294	31.066646ms
295	31.545337ms
296	30.816379ms
297	39.503379ms
298	37.39574ms
299	41.118053ms
300	38.134514ms
301	28.237214ms
302	40.966775ms
303	50.22582ms
304	34.653744ms
305	29.538683ms
306	28.189165ms
307	28.446854ms
308	28.567403ms
309	39.068329ms
310	46.491464ms
311	33.670253ms
312	31.753822ms
313	32.352991ms
314	31.825695ms
315	33.090907ms
316	32.931102ms
317	34.788312ms
318	42.492344ms
319	45.422239ms
320	29.617753ms
321	28.775852ms
322	28.865735ms
323	28.633393ms
324	28.615226ms
325	29.109634ms
326	28.264097ms
327	32.028752ms
328	28.727449ms
329	28.349852ms
330	28.67143ms
331	29.066556ms
332	29.58215ms
333	29.144543ms
334	32.238045ms
335	28.681814ms
336	29.087222ms
337	30.040174ms
338	28.551226ms
339	28.960554ms
340	30.025253ms
341	28.693753ms
342	28.743653ms
343	29.53719ms
344	29.4889ms
345	29.510272ms
346	29.376442ms
347	29.404523ms
348	29.44186ms
349	29.68451ms
350	29.782562ms
351	29.853117ms
352	32.511251ms
353	35.25621ms
354	32.443714ms
355	32.438197ms
356	31.809246ms
357	33.944913ms
358	29.370336ms
359	29.92422ms
360	29.206445ms
361	30.677666ms
362	29.201165ms
363	30.194142ms
364	30.405856ms
365	29.383639ms
366	31.19784ms
367	29.421843ms
368	29.598322ms
369	29.213626ms
370	46.421309ms
371	46.349306ms
372	30.08967ms
373	29.606119ms
374	29.808165ms
375	29.752821ms
376	31.702279ms
377	33.358247ms
378	31.877364ms
379	29.384875ms
380	29.659559ms
381	29.630274ms
382	29.92237ms
383	29.444229ms
384	29.617398ms
385	30.106151ms
386	29.628074ms
387	30.726334ms
388	29.859814ms
389	30.219197ms
390	30.044498ms
391	30.073282ms
392	29.8563ms
393	29.689165ms
394	30.040932ms
395	30.987266ms
396	31.048863ms
397	30.160449ms
398	29.955649ms
399	30.034909ms
400	30.627471ms
401	32.035713ms
402	32.075927ms
403	32.943323ms
404	32.35559ms
405	32.459169ms
406	47.140661ms
407	41.588162ms
408	30.907532ms
409	31.263486ms
410	30.88109ms
411	31.503868ms
412	30.50523ms
413	31.192901ms
414	46.743765ms
415	41.112087ms
416	31.640746ms
417	31.618696ms
418	32.811717ms
419	31.631018ms
420	33.172096ms
421	31.219348ms
422	31.310308ms
423	31.954942ms
424	31.453531ms
425	31.170907ms
426	31.493705ms
427	31.992938ms
428	32.848959ms
429	32.809799ms
430	32.422207ms
431	32.17717ms
432	31.356759ms
433	31.273134ms
434	31.444599ms
435	31.255584ms
436	31.864941ms
437	31.68532ms
438	31.7812ms
439	31.143881ms
440	30.940059ms
441	31.182762ms
442	31.120525ms
443	31.301198ms
444	31.214616ms
445	31.677256ms
446	31.376381ms
447	31.116912ms
448	34.894126ms
449	34.07868ms
450	31.389697ms
451	31.653506ms
452	31.473463ms
453	31.907586ms
454	32.445588ms
455	48.988344ms
456	52.154564ms
457	39.34141ms
458	35.32699ms
459	31.481377ms
460	31.628788ms
461	31.601896ms
462	32.053107ms
463	32.528077ms
464	31.932436ms
465	32.137208ms
466	31.910425ms
467	31.875985ms
468	32.191349ms
469	33.022324ms
470	47.113517ms
471	42.886196ms
472	32.213727ms
473	31.966311ms
474	31.980202ms
475	32.269065ms
476	32.14134ms
477	31.979707ms
478	32.077525ms
479	31.874972ms
480	33.022501ms
481	32.187807ms
482	32.400353ms
483	32.449545ms
484	32.097835ms
485	32.385437ms
486	32.356952ms
487	32.39454ms
488	32.255304ms
489	32.722156ms
490	32.245937ms
491	32.209149ms
492	33.009606ms
493	36.349421ms
494	33.042281ms
495	32.847395ms
496	32.789224ms
497	32.956314ms
498	32.677325ms
499	32.530965ms
500	33.126283ms
501	32.644086ms
502	33.693005ms
503	32.86687ms
504	34.732887ms
505	32.553921ms
506	32.918974ms
507	33.128412ms
508	33.414176ms
509	33.61377ms
510	33.117738ms
511	33.065745ms
512	32.93961ms
513	33.3033ms
514	35.618171ms
515	33.374276ms
516	33.0576ms
517	47.748449ms
518	41.196565ms
519	33.843433ms
520	37.335631ms
521	34.424749ms
522	33.622132ms
523	33.991769ms
524	33.561976ms
525	33.143622ms
526	35.18329ms
527	33.253185ms
528	33.619486ms
529	33.500343ms
530	33.280145ms
531	34.086041ms
532	33.448415ms
533	33.602993ms
534	33.718888ms
535	33.330297ms
536	33.976208ms
537	34.08968ms
538	33.754447ms
539	33.539112ms
540	33.580737ms
541	33.686303ms
542	34.123626ms
543	34.584499ms
544	33.931997ms
545	33.7055ms
546	33.679242ms
547	36.368292ms
548	33.616699ms
549	34.085395ms
550	35.273116ms
551	33.745416ms
552	34.223494ms
553	36.247712ms
554	36.034733ms
555	36.541974ms
556	34.47305ms
557	35.278119ms
558	34.96733ms
559	34.521367ms
560	35.085825ms
561	38.042615ms
562	35.859642ms
563	34.728184ms
564	34.052132ms
565	34.519821ms
566	36.202786ms
567	37.803826ms
568	36.441543ms
569	36.394923ms
570	35.135167ms
571	34.840517ms
572	35.614548ms
573	36.246335ms
574	34.687112ms
575	34.53593ms
576	34.986597ms
577	34.802655ms
578	34.583416ms
579	34.481481ms
580	34.75693ms
581	34.823225ms
582	34.644484ms
583	34.857554ms
584	34.762169ms
585	34.756074ms
586	35.017971ms
587	34.993536ms
588	35.561638ms
589	35.071208ms
590	35.084547ms
591	37.18065ms
592	35.297063ms
593	36.647282ms
594	35.363628ms
595	35.705802ms
596	35.265013ms
597	36.387898ms
598	37.290813ms
599	50.521295ms
600	42.703667ms
601	35.603281ms
602	35.44539ms
603	43.952808ms
604	43.960951ms
605	36.033408ms
606	35.264594ms
607	35.278262ms
608	35.756814ms
609	36.482945ms
610	36.49058ms
611	35.878841ms
612	35.56665ms
613	35.888191ms
614	35.516111ms
615	35.571346ms
616	35.994682ms
617	35.607991ms
618	35.731872ms
619	35.795857ms
620	36.252954ms
621	38.0443ms
622	36.013338ms
623	36.186275ms
624	36.162969ms
625	36.062698ms
626	38.114365ms
627	37.474088ms
628	36.031625ms
629	36.284762ms
630	36.025716ms
631	36.035474ms
632	36.354243ms
633	35.895657ms
634	36.190453ms
635	36.674683ms
636	36.111743ms
637	36.39143ms
638	37.036627ms
639	36.76633ms
640	36.477492ms
641	36.569757ms
642	36.550742ms
643	36.142885ms
644	36.562476ms
645	36.722181ms
646	36.955131ms
647	38.91549ms
648	44.248941ms
649	43.696145ms
650	37.376521ms
651	39.092443ms
652	37.323816ms
653	38.741969ms
654	36.912556ms
655	36.776025ms
656	40.819319ms
657	38.070894ms
658	40.732851ms
659	36.972969ms
660	37.203127ms
661	36.819354ms
662	37.071438ms
663	37.034103ms
664	37.649044ms
665	37.212908ms
666	37.129899ms
667	37.557955ms
668	37.844651ms
669	39.834112ms
670	37.18207ms
671	37.26723ms
672	37.103932ms
673	37.146312ms
674	37.552227ms
675	41.766805ms
676	37.765278ms
677	38.150001ms
678	41.660678ms
679	37.619636ms
680	37.999929ms
681	38.880929ms
682	44.64187ms
683	39.572358ms
684	40.672681ms
685	38.556824ms
686	39.313171ms
687	39.176916ms
688	41.920569ms
689	38.077952ms
690	38.882771ms
691	38.308109ms
692	42.086141ms
693	39.01851ms
694	38.216753ms
695	38.219835ms
696	38.100452ms
697	38.927099ms
698	41.252153ms
699	38.394338ms
700	37.970738ms
701	38.451597ms
702	38.548668ms
703	38.550631ms
704	39.903056ms
705	38.322892ms
706	39.031299ms
707	54.650012ms
708	69.069201ms
709	47.295087ms
710	51.20131ms
711	41.915106ms
712	40.262698ms
713	41.725104ms
714	39.045753ms
715	40.190581ms
716	38.307702ms
717	39.19631ms
718	39.367348ms
719	38.860495ms
720	39.490822ms
721	39.021326ms
722	40.779709ms
723	38.943742ms
724	39.906379ms
725	38.922427ms
726	44.544369ms
727	41.148274ms
728	40.337386ms
729	38.317877ms
730	40.207177ms
731	39.606445ms
732	43.357389ms
733	38.825241ms
734	41.781933ms
735	40.138658ms
736	38.88861ms
737	39.25819ms
738	39.88631ms
739	39.677933ms
740	43.3461ms
741	40.000048ms
742	40.119473ms
743	41.63302ms
744	41.244051ms
745	41.386466ms
746	40.01041ms
747	41.46895ms
748	43.554636ms
749	39.896846ms
750	40.283483ms
751	39.723383ms
752	39.994162ms
753	40.403833ms
754	40.215831ms
755	39.658284ms
756	39.712011ms
757	39.474399ms
758	40.459097ms
759	40.515815ms
760	40.213505ms
761	39.534445ms
762	40.194369ms
763	40.778836ms
764	40.7034ms
765	40.13248ms
766	41.587856ms
767	39.87469ms
768	39.628ms
769	40.316023ms
770	44.784811ms
771	42.039221ms
772	40.293258ms
773	40.13504ms
774	46.937555ms
775	43.962133ms
776	39.785715ms
777	40.013767ms
778	40.196663ms
779	40.323386ms
780	40.525323ms
781	40.434806ms
782	40.335088ms
783	40.420661ms
784	40.405872ms
785	41.500444ms
786	44.444448ms
787	41.060927ms
788	40.725552ms
789	41.675658ms
790	40.328916ms
791	41.353435ms
792	43.251869ms
793	41.004882ms
794	40.572217ms
795	41.769676ms
796	42.635069ms
797	41.627058ms
798	41.100638ms
799	42.258945ms
800	41.204793ms
801	47.710559ms
802	46.926344ms
803	44.831788ms
804	41.151311ms
805	40.674661ms
806	41.63411ms
807	41.68336ms
808	41.143866ms
809	41.078978ms
810	41.746114ms
811	42.119665ms
812	41.705961ms
813	42.787494ms
814	41.858097ms
815	42.173788ms
816	42.141168ms
817	50.377166ms
818	47.14539ms
819	43.053632ms
820	42.225497ms
